id,semantic_groups,uri,preflabel,name,synonyms,description
MONDO:0008458,disease,NA,spinocerebellar ataxia type 2,spinocerebellar ataxia type 2,NA,NA
MONDO:0011797,disease,NA,infantile-onset ascending hereditary spastic paralysis,infantile-onset ascending hereditary spastic paralysis,NA,NA
HGNC:13586,gene,NA,FBXO7,F-box protein 7,FBX|FBX07|FBX7|PARK15|PKPS,"This gene encodes a member of the F-box protein family which is characterized by an approximately 40 amino acid motif, the F-box. The F-box proteins constitute one of the four subunits of the ubiquitin protein ligase complex called SCFs (SKP1-cullin-F-box), which function in phosphorylation-dependent ubiquitination. The F-box proteins are divided into 3 classes: Fbws containing WD-40 domains, Fbls containing leucine-rich repeats, and Fbxs containing either different protein-protein interaction modules or no recognizable motifs. The protein encoded by this gene belongs to the Fbxs class and it may play a role in regulation of hematopoiesis. Alternatively spliced transcript variants of this gene have been identified with the full-length natures of only some variants being determined. [provided by RefSeq, Jul 2008]."
MONDO:0010200,disease,NA,Wilson disease,Wilson disease,NA,NA
MONDO:0030967,disease,NA,"deafness, congenital, and adult-onset progressive leukoencephalopathy","deafness, congenital, and adult-onset progressive leukoencephalopathy",NA,NA
MONDO:0859183,disease,NA,"Parkinson disease 24, autosomal dominant, susceptibility to","Parkinson disease 24, autosomal dominant, susceptibility to",NA,NA
MONDO:0009054,disease,NA,"autosomal recessive cutis laxa type 2, classic type","autosomal recessive cutis laxa type 2, classic type",NA,NA
MONDO:0009830,disease,NA,parkinsonian-pyramidal syndrome,parkinsonian-pyramidal syndrome,NA,NA
MONDO:0054791,disease,NA,"leukodystrophy, hypomyelinating, 16","leukodystrophy, hypomyelinating, 16",NA,NA
HP:0010875,phenotype,NA,Chaddock reflex,Chaddock reflex,NA,NA
MONDO:0036484,disease,NA,"Charcot-Marie-Tooth disease, dominant intermediate G","Charcot-Marie-Tooth disease, dominant intermediate G",NA,NA
MONDO:0011764,disease,NA,autosomal dominant Parkinson disease 8,autosomal dominant Parkinson disease 8,NA,NA
MONDO:0010691,disease,NA,Norrie disease,Norrie disease,NA,NA
MONDO:0013674,disease,NA,neurodegeneration with brain iron accumulation 4,neurodegeneration with brain iron accumulation 4,NA,NA
HP:0002493,phenotype,NA,Upper motor neuron dysfunction,Upper motor neuron dysfunction,NA,NA
MONDO:0008200,disease,NA,autosomal dominant Parkinson disease 1,autosomal dominant Parkinson disease 1,NA,NA
MONDO:0018129,disease,NA,autosomal recessive cerebellar ataxia with late-onset spasticity,autosomal recessive cerebellar ataxia with late-onset spasticity,NA,NA
MONDO:0015307,disease,NA,Madras motor neuron disease,Madras motor neuron disease,NA,NA
HGNC:6912,gene,NA,MATR3,matrin 3,ALS21|MPD2|VCPDM,"This gene encodes a nuclear matrix protein, which is proposed to stabilize certain messenger RNA species. Mutations of this gene are associated with distal myopathy 2, which often includes vocal cord and pharyngeal weakness. Alternatively spliced transcript variants, including read-through transcripts composed of the upstream small nucleolar RNA host gene 4 (non-protein coding) and matrin 3 gene sequence, have been identified. Pseudogenes of this gene are located on chromosomes 1 and X. [provided by RefSeq, Aug 2013]."
HGNC:801,gene,NA,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3,AHC2|ATP1A1|CAPOS|DEE99|DYT12|RDP,"The protein encoded by this gene belongs to the family of P-type cation transport ATPases, and to the subfamily of Na+/K+ -ATPases. Na+/K+ -ATPase is an integral membrane protein responsible for establishing and maintaining the electrochemical gradients of Na and K ions across the plasma membrane. These gradients are essential for osmoregulation, for sodium-coupled transport of a variety of organic and inorganic molecules, and for electrical excitability of nerve and muscle. This enzyme is composed of two subunits, a large catalytic subunit (alpha) and a smaller glycoprotein subunit (beta). The catalytic subunit of Na+/K+ -ATPase is encoded by multiple genes. This gene encodes an alpha 3 subunit. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jan 2012]."
MONDO:0015140,disease,NA,early-onset autosomal dominant Alzheimer disease,early-onset autosomal dominant Alzheimer disease,NA,NA
MONDO:0014874,disease,NA,"pontocerebellar hypoplasia, type 2F","pontocerebellar hypoplasia, type 2F",NA,NA
MONDO:0018820,disease,NA,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,recurrent metabolic encephalomyopathic crises-rhabdomyolysis-cardiac arrhythmia-intellectual disability syndrome,NA,NA
MONDO:0007104,disease,NA,amyotrophic lateral sclerosis-parkinsonism-dementia complex,amyotrophic lateral sclerosis-parkinsonism-dementia complex,NA,NA
MONDO:0011873,disease,NA,"Niemann-Pick disease, type C2","Niemann-Pick disease, type C2",NA,NA
MONDO:0016730,disease,NA,gangliocytoma,gangliocytoma,NA,NA
HGNC:21022,gene,NA,AARS2,"alanyl-tRNA synthetase 2, mitochondrial",AARSL|COXPD8|LKENP|MT-ALARS|MTALARS,"The protein encoded by this gene belongs to the class-II aminoacyl-tRNA synthetase family. Aminoacyl-tRNA synthetases play critical roles in mRNA translation by charging tRNAs with their cognate amino acids. The encoded protein is a mitochondrial enzyme that specifically aminoacylates alanyl-tRNA. Mutations in this gene are a cause of combined oxidative phosphorylation deficiency 8. [provided by RefSeq, Dec 2011]."
MONDO:0008444,disease,NA,"spastic paraplegia, optic atrophy, and dementia","spastic paraplegia, optic atrophy, and dementia",NA,NA
MONDO:0011613,disease,NA,autosomal recessive early-onset Parkinson disease 6,autosomal recessive early-onset Parkinson disease 6,NA,NA
MONDO:0032871,disease,NA,"leukodystrophy, hypomyelinating, 19, transient infantile","leukodystrophy, hypomyelinating, 19, transient infantile",NA,NA
HGNC:4367,gene,NA,GM2A,ganglioside GM2 activator,GM2-AP|GM2AP|SAP-3,"This gene encodes a small glycolipid transport protein which acts as a substrate specific co-factor for the lysosomal enzyme beta-hexosaminidase A. Beta-hexosaminidase A, together with GM2 ganglioside activator, catalyzes the degradation of the ganglioside GM2, and other molecules containing terminal N-acetyl hexosamines. Mutations in this gene result in GM2-gangliosidosis type AB or the AB variant of Tay-Sachs disease. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2009]."
MONDO:0008768,disease,NA,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)","ceroid lipofuscinosis, neuronal, 6B (Kufs type)",NA,NA
MONDO:0011930,disease,NA,"epilepsy, familial adult myoclonic, 2","epilepsy, familial adult myoclonic, 2",NA,NA
MONDO:0014523,disease,NA,juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,NA,NA
MONDO:0016545,disease,NA,leukoencephalopathy-palmoplantar keratoderma syndrome,leukoencephalopathy-palmoplantar keratoderma syndrome,NA,NA
HGNC:4177,gene,NA,GBA1,glucosylceramidase beta 1,GBA|GCB|GLUC,"This gene encodes a lysosomal membrane protein that cleaves the beta-glucosidic linkage of glycosylceramide, an intermediate in glycolipid metabolism. Mutations in this gene cause Gaucher disease, a lysosomal storage disease characterized by an accumulation of glucocerebrosides. A related pseudogene is approximately 12 kb downstream of this gene on chromosome 1. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jan 2010]."
MONDO:0017946,disease,NA,"ABeta amyloidosis, Iowa type","ABeta amyloidosis, Iowa type",NA,NA
MONDO:0014506,disease,NA,hypomyelinating leukodystrophy 9,hypomyelinating leukodystrophy 9,NA,NA
MONDO:0010354,disease,NA,Allan-Herndon-Dudley syndrome,Allan-Herndon-Dudley syndrome,NA,NA
MONDO:0011706,disease,NA,Kufor-Rakeb syndrome,Kufor-Rakeb syndrome,NA,NA
MONDO:0013653,disease,NA,"Parkinson disease 18, autosomal dominant, susceptibility to","Parkinson disease 18, autosomal dominant, susceptibility to",NA,NA
MONDO:0008289,disease,NA,brain small vessel disease 1 with or without ocular anomalies,brain small vessel disease 1 with or without ocular anomalies,NA,NA
MONDO:0011229,disease,NA,ethylmalonic encephalopathy,ethylmalonic encephalopathy,NA,NA
HGNC:14938,gene,NA,PIGT,phosphatidylinositol glycan anchor biosynthesis class T,CGI-06|MCAHS3|NDAP|PIG-T|PNH2,"This gene encodes a protein that is involved in glycosylphosphatidylinositol (GPI)-anchor biosynthesis. The GPI-anchor is a glycolipid found on many blood cells and serves to anchor proteins to the cell surface. This protein is an essential component of the multisubunit enzyme, GPI transamidase. GPI transamidase mediates GPI anchoring in the endoplasmic reticulum, by catalyzing the transfer of fully assembled GPI units to proteins. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, May 2012]."
MONDO:0008243,disease,NA,Pick disease,Pick disease,NA,NA
HP:0100314,phenotype,NA,Cerebral inclusion bodies,Cerebral inclusion bodies,NA,NA
HGNC:620,gene,NA,APP,amyloid beta precursor protein,AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2|alpha-sAPP|preA4,"This gene encodes a cell surface receptor and transmembrane precursor protein that is cleaved by secretases to form a number of peptides. Some of these peptides are secreted and can bind to the acetyltransferase complex APBB1/TIP60 to promote transcriptional activation, while others form the protein basis of the amyloid plaques found in the brains of patients with Alzheimer disease. In addition, two of the peptides are antimicrobial peptides, having been shown to have bacteriocidal and antifungal activities. Mutations in this gene have been implicated in autosomal dominant Alzheimer disease and cerebroarterial amyloidosis (cerebral amyloid angiopathy). Multiple transcript variants encoding several different isoforms have been found for this gene. [provided by RefSeq, Aug 2014]."
HP:0410054,phenotype,NA,Decreased circulating GABA concentration,Decreased circulating GABA concentration,NA,NA
HGNC:8804,gene,NA,PDGFRB,platelet derived growth factor receptor beta,CD140B|IBGC4|IMF1|JTK12|KOGS|OPDKD|PDGFR|PDGFR-1|PDGFR1|PENTT,"The protein encoded by this gene is a cell surface tyrosine kinase receptor for members of the platelet-derived growth factor family. These growth factors are mitogens for cells of mesenchymal origin. The identity of the growth factor bound to a receptor monomer determines whether the functional receptor is a homodimer (PDGFB or PDGFD) or a heterodimer (PDGFA and PDGFB). This gene is essential for normal development of the cardiovascular system and aids in rearrangement of the actin cytoskeleton. This gene is flanked on chromosome 5 by the genes for granulocyte-macrophage colony-stimulating factor and macrophage-colony stimulating factor receptor; all three genes may be implicated in the 5-q syndrome. A translocation between chromosomes 5 and 12, that fuses this gene to that of the ETV6 gene, results in chronic myeloproliferative disorder with eosinophilia. [provided by RefSeq, Aug 2017]."
MONDO:0010820,disease,NA,autosomal recessive juvenile Parkinson disease 2,autosomal recessive juvenile Parkinson disease 2,NA,NA
MONDO:0013306,disease,NA,combined oxidative phosphorylation defect type 7,combined oxidative phosphorylation defect type 7,NA,NA
HGNC:574,gene,NA,AP4M1,adaptor related protein complex 4 subunit mu 1,CPSQ3|MU-4|MU-ARP2|SPG50,"This gene encodes a subunit of the heterotetrameric AP-4 complex. The encoded protein belongs to the adaptor complexes medium subunits family. This AP-4 complex is involved in the recognition and sorting of cargo proteins with tyrosine-based motifs from the trans-golgi network to the endosomal-lysosomal system. [provided by RefSeq, Jul 2008]."
MONDO:0010789,disease,NA,MELAS syndrome,MELAS syndrome,NA,NA
MONDO:0010476,disease,NA,neurodegeneration with brain iron accumulation 5,neurodegeneration with brain iron accumulation 5,NA,NA
MONDO:0018656,disease,NA,tremor-ataxia-central hypomyelination syndrome,tremor-ataxia-central hypomyelination syndrome,NA,NA
HGNC:9722,gene,NA,ALDH18A1,aldehyde dehydrogenase 18 family member A1,ADCL3|ARCL3A|GSAS|P5CS|PYCS|SPG9|SPG9A|SPG9B,"This gene is a member of the aldehyde dehydrogenase family and encodes a bifunctional ATP- and NADPH-dependent mitochondrial enzyme with both gamma-glutamyl kinase and gamma-glutamyl phosphate reductase activities. The encoded protein catalyzes the reduction of glutamate to delta1-pyrroline-5-carboxylate, a critical step in the de novo biosynthesis of proline, ornithine and arginine. Mutations in this gene lead to hyperammonemia, hypoornithinemia, hypocitrullinemia, hypoargininemia and hypoprolinemia and may be associated with neurodegeneration, cataracts and connective tissue diseases. Alternatively spliced transcript variants, encoding different isoforms, have been described for this gene. [provided by RefSeq, Jul 2008]."
HGNC:19918,gene,NA,MYORG,myogenesis regulating glycosidase,IBGC7|KIAA1161|NET37,"Predicted to enable hydrolase activity, hydrolyzing O-glycosyl compounds. Involved in skeletal muscle fiber development. Predicted to be located in endoplasmic reticulum membrane and nuclear membrane. Implicated in basal ganglia calcification. [provided by Alliance of Genome Resources, Apr 2022]"
MONDO:0010043,disease,NA,hereditary spastic paraplegia 17,hereditary spastic paraplegia 17,NA,NA
MONDO:0010382,disease,NA,fragile X-associated tremor/ataxia syndrome,fragile X-associated tremor/ataxia syndrome,NA,NA
HGNC:11280,gene,NA,SQSTM1,sequestosome 1,A170|DMRV|EBIAP|FTDALS3|NADGP|OSIL|PDB3|ZIP3|p60|p62|p62B,"This gene encodes a multifunctional protein that binds ubiquitin and regulates activation of the nuclear factor kappa-B (NF-kB) signaling pathway. The protein functions as a scaffolding/adaptor protein in concert with TNF receptor-associated factor 6 to mediate activation of NF-kB in response to upstream signals. Alternatively spliced transcript variants encoding either the same or different isoforms have been identified for this gene. Mutations in this gene result in sporadic and familial Paget disease of bone. [provided by RefSeq, Mar 2009]."
MONDO:0011196,disease,NA,amyotrophic lateral sclerosis type 5,amyotrophic lateral sclerosis type 5,NA,NA
MONDO:0010808,disease,NA,fatal familial insomnia,fatal familial insomnia,NA,NA
MONDO:0012450,disease,NA,spinocerebellar ataxia type 28,spinocerebellar ataxia type 28,NA,NA
MONDO:0009747,disease,NA,mitochondrial DNA depletion syndrome 6 (hepatocerebral type),mitochondrial DNA depletion syndrome 6 (hepatocerebral type),NA,NA
MONDO:0000914,disease,NA,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1","cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1",NA,NA
MONDO:0012153,disease,NA,Alzheimer disease 9,Alzheimer disease 9,NA,NA
MONDO:0010046,disease,NA,hereditary spastic paraplegia 23,hereditary spastic paraplegia 23,NA,NA
HGNC:2858,gene,NA,DGUOK,deoxyguanosine kinase,MTDPS3|NCPH|NCPH1|PEOB4|dGK,"In mammalian cells, the phosphorylation of purine deoxyribonucleosides is mediated predominantly by two deoxyribonucleoside kinases, cytosolic deoxycytidine kinase and mitochondrial deoxyguanosine kinase. The protein encoded by this gene is responsible for phosphorylation of purine deoxyribonucleosides in the mitochondrial matrix. In addition, this protein phosphorylates several purine deoxyribonucleoside analogs used in the treatment of lymphoproliferative disorders, and this phosphorylation is critical for the effectiveness of the analogs. Alternative splice variants encoding different protein isoforms have been described for this gene. [provided by RefSeq, Jul 2008]."
MONDO:0030885,disease,NA,amyotrophic lateral sclerosis 26 with or without frontotemporal dementia,amyotrophic lateral sclerosis 26 with or without frontotemporal dementia,NA,NA
MONDO:0011426,disease,NA,aceruloplasminemia,aceruloplasminemia,NA,NA
MONDO:0008935,disease,NA,cerebellar ataxia-hypogonadism syndrome,cerebellar ataxia-hypogonadism syndrome,NA,NA
MONDO:0007493,disease,NA,torsion dystonia 4,torsion dystonia 4,NA,NA
MONDO:0030875,disease,NA,frontotemporal dementia and/or amyotrophic lateral sclerosis 5,frontotemporal dementia and/or amyotrophic lateral sclerosis 5,NA,NA
MONDO:0017722,disease,NA,"Sandhoff disease, juvenile form","Sandhoff disease, juvenile form",NA,NA
MONDO:0009783,disease,NA,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1","progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1",NA,NA
MONDO:0013656,disease,NA,"intellectual disability, autosomal dominant 9","intellectual disability, autosomal dominant 9",NA,NA
HGNC:10680,gene,NA,SDHA,succinate dehydrogenase complex flavoprotein subunit A,CMD1GG|FP|MC2DN1|NDAXOA|PGL5|PPGL5|SDH1|SDH2|SDHF,"This gene encodes a major catalytic subunit of succinate-ubiquinone oxidoreductase, a complex of the mitochondrial respiratory chain. The complex is composed of four nuclear-encoded subunits and is localized in the mitochondrial inner membrane. Mutations in this gene have been associated with a form of mitochondrial respiratory chain deficiency known as Leigh Syndrome. A pseudogene has been identified on chromosome 3q29. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2014]."
MONDO:0013142,disease,NA,"neuropathy, hereditary sensory and autonomic, type 2B","neuropathy, hereditary sensory and autonomic, type 2B",NA,NA
HGNC:9438,gene,NA,PRKRA,protein activator of interferon induced protein kinase EIF2AK2,DYT16|HSD14|PACT|RAX,"This gene encodes a protein kinase activated by double-stranded RNA which mediates the effects of interferon in response to viral infection. Mutations in this gene have been associated with dystonia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2008]."
MONDO:0957533,disease,NA,megalencephalic leukoencephalopathy with subcortical cysts 3,megalencephalic leukoencephalopathy with subcortical cysts 3,NA,NA
HGNC:25358,gene,NA,RNF170,ring finger protein 170,ADSA|SNAX1|SPG85,"This gene encodes a RING domain-containing protein that resides in the endoplasmic reticulum (ER) membrane. This protein functions as an E3 ubiquitin ligase and mediates ubiquitination and processing of inositol 1,4,5-trisphosphate (IP3) receptors via the ER-associated protein degradation pathway. It is recruited to the activated IP3 receptors by the ERLIN1/ERLIN2 complex to which it is constitutively bound. Mutations in this gene are associated with autosomal dominant sensory ataxia. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Jun 2012]."
HGNC:16791,gene,NA,TSEN15,tRNA splicing endonuclease subunit 15,C1orf19|PCH2F|sen15,"This gene encodes a subunit of the tRNA splicing endonuclease, which catalyzes the removal of introns from tRNA precursors. Alternative splicing results in multiple transcript variants. There is a pseudogene of this gene on chromosome 17. [provided by RefSeq, Jul 2014]."
MONDO:0036193,disease,NA,parkinsonism with polyneuropathy,parkinsonism with polyneuropathy,NA,NA
HGNC:16947,gene,NA,ERLIN1,ER lipid raft associated 1,C10orf69|Erlin-1|KE04|KEO4|SPFH1|SPG62,"The protein encoded by this gene is part of a protein complex that mediates degradation of inositol 1,4,5-trisphosphate receptors in the endoplasmic reticulum. The encoded protein also binds cholesterol and regulates the SREBP signaling pathway, which promotes cellular cholesterol homeostasis. Defects in this gene have been associated with spastic paraplegia 62. [provided by RefSeq, Dec 2016]."
OBA:0002327,namedthing,NA,corticospinal tract functionality,corticospinal tract functionality,NA,NA
MONDO:0010184,disease,NA,methylmalonic aciduria and homocystinuria type cblC,methylmalonic aciduria and homocystinuria type cblC,NA,NA
MONDO:0010235,disease,NA,X-linked intellectual disability-psychosis-macroorchidism syndrome,X-linked intellectual disability-psychosis-macroorchidism syndrome,NA,NA
MONDO:0011408,disease,NA,hereditary spastic paraplegia 10,hereditary spastic paraplegia 10,NA,NA
MONDO:0030047,disease,NA,"microcephaly, developmental delay, and brittle hair syndrome","microcephaly, developmental delay, and brittle hair syndrome",NA,NA
MONDO:0013340,disease,NA,"Parkinson disease 5, autosomal dominant, susceptibility to","Parkinson disease 5, autosomal dominant, susceptibility to",NA,NA
MONDO:0018696,disease,NA,corticobasal syndrome,corticobasal syndrome,NA,NA
MONDO:0010060,disease,NA,mitochondrial DNA depletion syndrome 7 (hepatocerebral type),mitochondrial DNA depletion syndrome 7 (hepatocerebral type),NA,NA
MONDO:0032905,disease,NA,"spastic paraplegia 81, autosomal recessive","spastic paraplegia 81, autosomal recessive",NA,NA
HGNC:7897,gene,NA,NPC1,Nasopharyngeal carcinoma 1,NPC1,NA
MONDO:0007089,disease,NA,Alzheimer disease 2,Alzheimer disease 2,NA,NA
MONDO:0008083,disease,NA,"ceroid lipofuscinosis, neuronal, 4 (Kufs type)","ceroid lipofuscinosis, neuronal, 4 (Kufs type)",NA,NA
HGNC:7490,gene,NA,MT-TL1,tRNA-Leu,MTTL1,"Implicated in cardiomyopathy. [provided by Alliance of Genome Resources, Apr 2022]"
MONDO:0011487,disease,NA,Huntington disease-like 3,Huntington disease-like 3,NA,NA
MONDO:0007435,disease,NA,dentatorubral-pallidoluysian atrophy,dentatorubral-pallidoluysian atrophy,NA,NA
HGNC:28337,gene,NA,C9orf72,C9orf72-SMCR8 complex subunit,ALSFTD|DENND9|DENNL72|FTDALS|FTDALS1,"The protein encoded by this gene plays an important role in the regulation of endosomal trafficking, and has been shown to interact with Rab proteins that are involved in autophagy and endocytic transport. Expansion of a GGGGCC repeat from 2-22 copies to 700-1600 copies in the intronic sequence between alternate 5' exons in transcripts from this gene is associated with 9p-linked ALS (amyotrophic lateral sclerosis) and FTD (frontotemporal dementia) (PMID: 21944778, 21944779). Studies suggest that hexanucleotide expansions could result in the selective stabilization of repeat-containing pre-mRNA, and the accumulation of insoluble dipeptide repeat protein aggregates that could be pathogenic in FTD-ALS patients (PMID: 23393093). Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2016]."
MONDO:0030028,disease,NA,"neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline","neurodegeneration, childhood-onset, with ataxia, tremor, optic atrophy, and cognitive decline",NA,NA
HGNC:15832,gene,NA,BSCL2,"BSCL2 lipid droplet biogenesis associated, seipin",GNG3LG|HMN5|HMN5C|HMND13|PELD|SPG17,"This gene encodes the multi-pass transmembrane protein seipin. This protein localizes to the endoplasmic reticulum and may be important for lipid droplet morphology. Mutations in this gene have been associated with congenital generalized lipodystrophy type 2 or Berardinelli-Seip syndrome, a rare autosomal recessive disease characterized by a near absence of adipose tissue and severe insulin resistance. Alternatively spliced transcript variants encoding different isoforms have been found for this gene. Naturally occurring read-through transcription occurs between this locus and the neighboring locus HNRNPUL2 (heterogeneous nuclear ribonucleoprotein U-like 2).[provided by RefSeq, Jul 2024]."
MONDO:0018923,disease,NA,22q11.2 deletion syndrome,22q11.2 deletion syndrome,NA,NA
MONDO:0011691,disease,NA,amyotrophic lateral sclerosis type 3,amyotrophic lateral sclerosis type 3,NA,NA
MONDO:0011834,disease,NA,spinocerebellar ataxia type 18,spinocerebellar ataxia type 18,NA,NA
MONDO:0014827,disease,NA,autosomal recessive spastic paraplegia type 76,autosomal recessive spastic paraplegia type 76,NA,NA
HGNC:25964,gene,NA,RETREG1,reticulophagy regulator 1,FAM134B|JK-1|JK1,"The protein encoded by this gene is a cis-Golgi transmembrane protein that may be necessary for the long-term survival of nociceptive and autonomic ganglion neurons. Mutations in this gene are a cause of hereditary sensory and autonomic neuropathy type IIB (HSAN IIB), and this gene may also play a role in susceptibility to vascular dementia. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Nov 2011]."
UBERON:0002707,anatomical entity,NA,corticospinal tract,corticospinal tract,NA,NA
HGNC:14282,gene,NA,IRF2BPL,interferon regulatory factor 2 binding protein like,C14orf4|EAP1|NEDAMSS,"This gene encodes a transcription factor that may play a role in regulating female reproductive function. [provided by RefSeq, Jun 2012]."
MONDO:0008695,disease,NA,chorea-acanthocytosis,chorea-acanthocytosis,NA,NA
HGNC:3033,gene,NA,ATN1,atrophin 1,B37|CHEDDA|D12S755E|DRPLA|HRS|NOD,"Dentatorubral pallidoluysian atrophy (DRPLA) is a rare neurodegenerative disorder characterized by cerebellar ataxia, myoclonic epilepsy, choreoathetosis, and dementia. The disorder is related to the expansion from 7-35 copies to 49-93 copies of a trinucleotide repeat (CAG/CAA) within this gene. The encoded protein includes a serine repeat and a region of alternating acidic and basic amino acids, as well as the variable glutamine repeat. Alternative splicing results in two transcripts variants that encode the same protein. [provided by RefSeq, Jul 2016]."
MONDO:0014348,disease,NA,"intellectual disability, autosomal recessive 42","intellectual disability, autosomal recessive 42",NA,NA
HGNC:8943,gene,NA,SERPINI1,serpin family I member 1,HNS-S1|HNS-S2|PI12|neuroserpin,"This gene encodes a member of the serpin superfamily of serine proteinase inhibitors. The protein is primarily secreted by axons in the brain, and preferentially reacts with and inhibits tissue-type plasminogen activator. It is thought to play a role in the regulation of axonal growth and the development of synaptic plasticity. Mutations in this gene result in familial encephalopathy with neuroserpin inclusion bodies (FENIB), which is a dominantly inherited form of familial encephalopathy and epilepsy characterized by the accumulation of mutant neuroserpin polymers. Multiple alternatively spliced variants, encoding the same protein, have been identified. [provided by RefSeq, Jul 2008]."
MONDO:0019384,disease,NA,encephalitis lethargica,encephalitis lethargica,NA,NA
MONDO:0968977,disease,NA,"basal ganglia calcification, idiopathic, 9, autosomal recessive","basal ganglia calcification, idiopathic, 9, autosomal recessive",NA,NA
MONDO:0014725,disease,NA,spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,spastic tetraplegia-thin corpus callosum-progressive postnatal microcephaly syndrome,NA,NA
MONDO:0008084,disease,NA,"neuropathy, congenital, with arthrogryposis multiplex","neuropathy, congenital, with arthrogryposis multiplex",NA,NA
MONDO:0021011,disease,NA,hereditary progressive chorea without dementia,hereditary progressive chorea without dementia,NA,NA
MONDO:0010100,disease,NA,Tay-Sachs disease,Tay-Sachs disease,NA,NA
HGNC:12511,gene,NA,UBTF,upstream binding transcription factor,CONDBA|NOR-90|UBF|UBF-1|UBF1|UBF2,"This gene encodes a member of the HMG-box DNA-binding protein family. The encoded protein plays a critical role in ribosomal RNA transcription as a key component of the pre-initiation complex, mediating the recruitment of RNA polymerase I to rDNA promoter regions. The encoded protein may also play important roles in chromatin remodeling and pre-rRNA processing, and its activity is regulated by both phosphorylation and acetylation. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. Pseudogenes of this gene are located on the short arm of chromosomes 3, 11 and X and the long arm of chromosome 11. [provided by RefSeq, Aug 2011]."
MONDO:0010936,disease,NA,frontotemporal dementia and/or amyotrophic lateral sclerosis 7,frontotemporal dementia and/or amyotrophic lateral sclerosis 7,NA,NA
MONDO:0018996,disease,NA,"spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2","spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2",NA,NA
MONDO:0001945,disease,NA,postencephalitic Parkinson disease,postencephalitic Parkinson disease,NA,NA
MONDO:0007316,disease,NA,Chiari malformation type I,Chiari malformation type I,NA,NA
HGNC:3951,gene,NA,FXN,frataxin,CyaY|FA|FARR|FRDA|X25,"This nuclear gene encodes a mitochondrial protein which belongs to the FRATAXIN family. The protein functions in regulating mitochondrial iron transport and respiration. The expansion of intronic trinucleotide repeat GAA from 8-33 repeats to >90 repeats results in Friedreich ataxia. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2016]."
MONDO:0032753,disease,NA,"spastic ataxia 9, autosomal recessive","spastic ataxia 9, autosomal recessive",NA,NA
MONDO:0011803,disease,NA,hereditary spastic paraplegia 7,hereditary spastic paraplegia 7,NA,NA
MONDO:0014916,disease,NA,"developmental and epileptic encephalopathy, 41","developmental and epileptic encephalopathy, 41",NA,NA
HGNC:7154,gene,NA,MME,matrix metallopeptidase 12,HME|ME|MME|MMP-12,"This gene encodes a member of the peptidase M10 family of matrix metalloproteinases (MMPs). Proteins in this family are involved in the breakdown of extracellular matrix in normal physiological processes, such as embryonic development, reproduction, and tissue remodeling, as well as in disease processes, such as arthritis and metastasis. The encoded preproprotein is proteolytically processed to generate the mature protease. This protease degrades soluble and insoluble elastin. This gene may play a role in aneurysm formation and mutations in this gene are associated with lung function and chronic obstructive pulmonary disease (COPD). This gene is part of a cluster of MMP genes on chromosome 11. [provided by RefSeq, Jan 2016]."
MONDO:0011439,disease,NA,spinocerebellar ataxia type 12,spinocerebellar ataxia type 12,NA,NA
MONDO:0010794,disease,NA,NARP syndrome,NARP syndrome,NA,NA
MONDO:0014866,disease,NA,Charcot-Marie-Tooth disease axonal type 2T,Charcot-Marie-Tooth disease axonal type 2T,NA,NA
MONDO:0015681,disease,NA,childhood disintegrative disorder,childhood disintegrative disorder,NA,NA
MONDO:0018868,disease,NA,metachromatic leukodystrophy,metachromatic leukodystrophy,NA,NA
